booking_id,hotel_id,room_id,created_at,checkin_date,checkout_date,lead_time_days,length_of_stay,num_guests,channel,cancellation_policy,price_per_night,total_price,refundable,is_cancelled,cancel_date,weather_score,events_nearby_level,competitor_price_index,holiday_flag,created_dow,checkin_dow
B006457,H005,H005-R043,22/08/2024,26/12/2024,04/01/2025,126,9,3,OTA-Expedia,Semi-Flex,68.72,618.48,1,1,01/09/2024,0.528,0,0.977,1,Thursday,Thursday
B006458,H013,H013-R021,12/12/2024,18/03/2025,28/03/2025,96,10,3,Direct,Flexible,72.44,724.4,1,0,,0.574,0,1.014,0,Thursday,Tuesday
B006459,H013,H013-R070,02/01/2024,30/03/2024,02/04/2024,88,3,4,OTA-Booking,Flexible,84.15,252.45,1,0,,0.537,0,0.973,0,Tuesday,Saturday
B006460,H001,H001-R022,28/05/2025,15/06/2025,19/06/2025,18,4,1,Direct,Flexible,89.24,356.96,1,0,,0.544,1,0.934,0,Wednesday,Sunday
B006461,H010,H010-R001,19/10/2025,20/10/2025,21/10/2025,1,1,3,OTA-Expedia,NRF,72.93,72.93,0,0,,0.533,0,1.099,0,Sunday,Monday
B006462,H001,H001-R012,10/03/2025,04/06/2025,08/06/2025,86,4,4,Direct,Semi-Flex,86.43,345.72,1,0,,0.676,0,0.968,0,Monday,Wednesday
B006463,H007,H007-R019,08/10/2025,13/11/2025,16/11/2025,36,3,1,Direct,NRF,53.14,159.42,0,0,,0.565,0,1.112,0,Wednesday,Thursday
B006464,H003,H003-R034,02/01/2025,05/06/2025,07/06/2025,154,2,2,Direct,NRF,110.71,221.42,0,1,19/03/2025,0.378,0,1.014,0,Thursday,Thursday
B006465,H013,H013-R009,05/09/2024,20/09/2024,25/09/2024,15,5,3,OTA-Expedia,Flexible,110.59,552.95,1,0,,0.472,0,0.898,0,Thursday,Friday
B006466,H015,H015-R027,09/04/2025,20/09/2025,28/09/2025,164,8,4,OTA-Booking,Flexible,118.69,949.52,1,0,,0.729,0,1.109,0,Wednesday,Saturday
B006467,H005,H005-R032,18/05/2025,04/09/2025,11/09/2025,109,7,4,OTA-Booking,Flexible,103.89,727.23,1,1,30/05/2025,0,0,0.88,0,Sunday,Thursday
B006468,H010,H010-R002,07/07/2025,19/07/2025,29/07/2025,12,10,2,Direct,NRF,78.04,780.4,0,0,,0.635,1,0.961,0,Monday,Saturday
B006469,H002,H002-R011,04/08/2024,21/12/2024,27/12/2024,139,6,4,Direct,Flexible,78.93,473.58,1,1,11/11/2024,0,0,1.082,0,Sunday,Saturday
B006470,H002,H002-R034,09/03/2025,24/06/2025,29/06/2025,107,5,3,Direct,Semi-Flex,123.05,615.25,1,1,04/05/2025,0.461,0,1.109,0,Sunday,Tuesday
B006471,H014,H014-R029,01/04/2025,10/09/2025,13/09/2025,162,3,3,OTA-Booking,Semi-Flex,140.84,422.52,1,0,,0.7,1,0.954,0,Tuesday,Wednesday
B006472,H009,H009-R021,21/09/2025,23/09/2025,25/09/2025,2,2,4,OTA-Expedia,Flexible,92.84,185.68,1,0,,0.393,0,1.07,0,Sunday,Tuesday
B006473,H001,H001-R008,19/12/2024,09/03/2025,10/03/2025,80,1,4,Direct,Semi-Flex,61.4,61.4,1,0,,0.376,0,1.06,0,Thursday,Sunday
B006474,H009,H009-R009,12/08/2025,06/10/2025,16/10/2025,55,10,3,Direct,Flexible,67.2,672,1,1,21/09/2025,0.495,0,0.949,0,Tuesday,Monday
B006475,H009,H009-R021,07/08/2025,07/08/2025,16/08/2025,0,9,4,Corporate,Flexible,79.07,711.63,1,0,,0.576,1,1.025,0,Thursday,Thursday
B006476,H008,H008-R048,05/12/2024,16/03/2025,18/03/2025,101,2,1,Corporate,NRF,90.49,180.98,0,0,,0.228,0,0.957,0,Thursday,Sunday
B006477,H014,H014-R034,10/01/2024,09/03/2024,11/03/2024,59,2,4,Direct,Flexible,81.69,163.38,1,0,,0.506,0,1.018,0,Wednesday,Saturday
B006478,H015,H015-R012,28/10/2024,25/02/2025,02/03/2025,120,5,2,Corporate,Flexible,86.28,431.4,1,1,14/12/2024,0.469,1,1.065,0,Monday,Tuesday
B006479,H013,H013-R044,06/01/2024,21/04/2024,23/04/2024,106,2,4,Phone,Semi-Flex,119.35,238.7,1,0,,0,0,1.031,0,Saturday,Sunday
B006480,H005,H005-R005,12/11/2024,24/02/2025,04/03/2025,104,8,1,OTA-Booking,Semi-Flex,61.18,489.44,1,0,,0.487,0,0.996,0,Tuesday,Monday
B006481,H007,H007-R021,26/07/2025,12/11/2025,20/11/2025,109,8,3,OTA-Expedia,Semi-Flex,52.98,423.84,1,0,,0.531,0,0.892,0,Saturday,Wednesday
B006482,H011,H011-R024,10/04/2025,01/10/2025,08/10/2025,174,7,4,Phone,NRF,79.76,558.32,0,0,,0.503,0,1.132,0,Thursday,Wednesday
B006483,H012,H012-R078,08/11/2025,23/12/2025,31/12/2025,45,8,3,Direct,NRF,101.51,812.08,0,0,,0.552,0,1.018,0,Saturday,Tuesday
B006484,H004,H004-R007,25/07/2024,18/08/2024,28/08/2024,24,10,4,OTA-Booking,NRF,96.26,962.6,0,0,,0.636,1,0.947,0,Thursday,Sunday
B006485,H013,H013-R036,01/01/2025,10/03/2025,16/03/2025,68,6,1,Phone,NRF,88.32,529.92,0,0,,0.493,1,1.002,0,Wednesday,Monday
B006486,H007,H007-R020,03/04/2024,28/07/2024,05/08/2024,116,8,3,OTA-Booking,Flexible,91.02,728.16,1,1,03/06/2024,0.393,1,1.06,0,Wednesday,Sunday
B006487,H007,H007-R011,07/07/2025,25/07/2025,26/07/2025,18,1,3,Phone,Flexible,79.41,79.41,1,0,,0.69,0,0.951,0,Monday,Friday
B006488,H008,H008-R060,23/07/2024,12/10/2024,17/10/2024,81,5,4,OTA-Booking,Semi-Flex,103.76,518.8,1,0,,0.466,0,0.969,0,Tuesday,Saturday
B006489,H011,H011-R055,11/04/2024,26/06/2024,05/07/2024,76,9,3,Direct,Semi-Flex,101.36,912.24,1,0,,0.621,0,0.902,0,Thursday,Wednesday
B006490,H009,H009-R003,13/08/2025,23/09/2025,30/09/2025,41,7,2,Direct,NRF,84.13,588.91,0,0,,0.415,1,1.148,0,Wednesday,Tuesday
B006491,H011,H011-R007,09/04/2025,09/08/2025,12/08/2025,122,3,3,OTA-Booking,Flexible,110.49,331.47,1,0,,0.394,0,1.117,0,Wednesday,Saturday
B006492,H009,H009-R023,17/08/2025,14/12/2025,20/12/2025,119,6,2,OTA-Booking,NRF,59,354,0,0,,0.543,0,1.097,0,Sunday,Sunday
B006493,H013,H013-R006,10/05/2024,02/08/2024,08/08/2024,84,6,1,OTA-Expedia,Semi-Flex,108.92,653.52,1,0,,0.73,0,0.972,0,Friday,Friday
B006494,H001,H001-R002,15/01/2024,03/02/2024,13/02/2024,19,10,1,Direct,Semi-Flex,56.67,566.7,1,0,,0.315,0,0.909,0,Monday,Saturday
B006495,H005,H005-R017,15/05/2025,24/10/2025,30/10/2025,162,6,4,OTA-Booking,Flexible,89.97,539.82,1,1,19/06/2025,0.291,0,0.97,0,Thursday,Friday
B006496,H011,H011-R045,04/08/2025,16/12/2025,20/12/2025,134,4,2,OTA-Booking,Flexible,69.62,278.48,1,1,12/11/2025,0.383,0,0.955,0,Monday,Tuesday
B006497,H014,H014-R060,05/11/2024,05/11/2024,08/11/2024,0,3,4,Direct,Semi-Flex,73.05,219.15,1,0,,0.548,0,1.081,0,Tuesday,Tuesday
B006498,H002,H002-R074,06/03/2025,26/08/2025,29/08/2025,173,3,1,Direct,NRF,126.63,379.89,0,0,,0.616,0,1.135,0,Thursday,Tuesday
B006499,H015,H015-R037,24/07/2025,15/08/2025,20/08/2025,22,5,1,OTA-Expedia,Flexible,127.95,639.75,1,0,,0.841,0,1.063,1,Thursday,Friday
B006500,H013,H013-R013,15/01/2024,20/02/2024,22/02/2024,36,2,2,OTA-Booking,Flexible,82.95,165.9,1,0,,0.655,0,1.083,0,Monday,Tuesday
B006501,H012,H012-R078,03/05/2024,27/08/2024,30/08/2024,116,3,2,Corporate,Flexible,128.75,386.25,1,0,,0.712,0,1.054,0,Friday,Tuesday
B006502,H010,H010-R015,19/08/2025,03/12/2025,08/12/2025,106,5,4,OTA-Expedia,Semi-Flex,51.32,256.6,1,1,09/11/2025,0.458,0,0.974,0,Tuesday,Wednesday
B006503,H008,H008-R059,07/07/2025,14/08/2025,17/08/2025,38,3,2,OTA-Booking,Flexible,105.22,315.66,1,0,,0.35,0,1.087,0,Monday,Thursday
B006504,H013,H013-R030,31/10/2025,03/11/2025,07/11/2025,3,4,4,Direct,Flexible,83.39,333.56,1,0,,0.713,1,0.96,0,Friday,Monday
B006505,H011,H011-R025,13/07/2024,23/09/2024,25/09/2024,72,2,4,OTA-Expedia,Flexible,93.8,187.6,1,0,,0.489,0,0.986,0,Saturday,Monday
B006506,H008,H008-R046,26/05/2024,11/11/2024,19/11/2024,169,8,3,Direct,NRF,77.67,621.36,0,0,,0.52,0,1.056,0,Sunday,Monday
B006507,H014,H014-R015,14/10/2025,17/10/2025,25/10/2025,3,8,4,OTA-Booking,Flexible,115.05,920.4,1,0,,0.494,2,0.833,0,Tuesday,Friday
B006508,H003,H003-R041,02/07/2025,09/11/2025,12/11/2025,130,3,4,Phone,Semi-Flex,72.55,217.65,1,0,,0.681,0,1.074,0,Wednesday,Sunday
B006509,H006,H006-R035,12/01/2024,14/02/2024,20/02/2024,33,6,4,OTA-Expedia,Flexible,83.37,500.22,1,0,,0.504,0,1.027,0,Friday,Wednesday
B006510,H001,H001-R018,14/04/2024,05/08/2024,12/08/2024,113,7,2,Phone,NRF,72.78,509.46,0,0,,0.591,0,0.888,0,Sunday,Monday
B006511,H013,H013-R051,07/02/2025,16/03/2025,23/03/2025,37,7,1,OTA-Booking,NRF,82.43,577.01,0,0,,0.394,0,0.924,0,Friday,Sunday
B006512,H001,H001-R004,02/01/2024,19/01/2024,20/01/2024,17,1,1,OTA-Booking,Flexible,54.16,54.16,1,0,,0.288,0,1.045,0,Tuesday,Friday
B006513,H004,H004-R022,21/04/2024,09/07/2024,14/07/2024,79,5,1,Direct,Flexible,114.35,571.75,1,0,,0.558,0,1.003,0,Sunday,Tuesday
B006514,H013,H013-R042,27/02/2024,20/06/2024,23/06/2024,114,3,3,Corporate,NRF,114.37,343.11,0,0,,0.829,0,1.035,0,Tuesday,Thursday
B006515,H009,H009-R005,01/06/2025,17/10/2025,20/10/2025,138,3,2,OTA-Booking,NRF,64.72,194.16,0,0,,0.498,0,1.026,0,Sunday,Friday
B006516,H010,H010-R007,16/04/2024,13/08/2024,14/08/2024,119,1,2,Phone,NRF,68.78,68.78,0,0,,0.542,0,0.904,0,Tuesday,Tuesday
B006517,H004,H004-R009,16/10/2025,14/11/2025,24/11/2025,29,10,1,Phone,NRF,57.68,576.8,0,0,,0.625,0,0.958,0,Thursday,Friday
B006518,H014,H014-R025,25/04/2024,11/07/2024,17/07/2024,77,6,4,Corporate,Flexible,113.28,679.68,1,0,,0.81,1,1.043,0,Thursday,Thursday
B006519,H011,H011-R054,15/10/2025,13/11/2025,14/11/2025,29,1,4,OTA-Expedia,Flexible,59.98,59.98,1,0,,0.417,0,1.018,0,Wednesday,Thursday
B006520,H012,H012-R087,23/06/2024,23/07/2024,29/07/2024,30,6,4,Phone,Flexible,135.34,812.04,1,0,,0.355,0,1.044,0,Sunday,Tuesday
B006521,H009,H009-R012,08/01/2024,16/02/2024,19/02/2024,39,3,2,OTA-Booking,Semi-Flex,52.11,156.33,1,0,,0.49,0,1.153,0,Monday,Friday
B006522,H014,H014-R021,13/02/2025,19/07/2025,28/07/2025,156,9,3,OTA-Booking,Semi-Flex,119.48,1075.32,1,1,23/05/2025,0.396,0,1,0,Thursday,Saturday
B006523,H005,H005-R034,20/05/2025,05/06/2025,14/06/2025,16,9,1,OTA-Booking,Semi-Flex,90.96,818.64,1,0,,0.671,0,1.09,0,Tuesday,Thursday
B006524,H006,H006-R047,05/11/2024,20/11/2024,26/11/2024,15,6,1,OTA-Booking,Flexible,75.51,453.06,1,1,08/11/2024,0.856,0,0.951,0,Tuesday,Wednesday
B006525,H014,H014-R066,01/01/2024,17/02/2024,26/02/2024,47,9,4,OTA-Booking,Semi-Flex,72.89,656.01,1,0,,0.614,0,1.074,0,Monday,Saturday
B006526,H015,H015-R042,03/08/2025,12/09/2025,15/09/2025,40,3,1,OTA-Booking,NRF,127.94,383.82,0,0,,0.314,0,1.1,0,Sunday,Friday
B006527,H010,H010-R006,10/01/2024,25/02/2024,03/03/2024,46,7,4,OTA-Expedia,Flexible,51.45,360.15,1,0,,0.419,0,1.237,0,Wednesday,Sunday
B006528,H013,H013-R067,09/05/2024,14/08/2024,23/08/2024,97,9,3,OTA-Booking,NRF,106.74,960.66,0,0,,0.723,0,1.001,0,Thursday,Wednesday
B006529,H011,H011-R001,04/07/2025,26/09/2025,30/09/2025,84,4,1,OTA-Expedia,Semi-Flex,97.92,391.68,1,0,,0.584,0,0.962,0,Friday,Friday
B006530,H012,H012-R034,04/04/2025,07/09/2025,10/09/2025,156,3,3,OTA-Expedia,NRF,151.36,454.08,0,0,,0.399,0,0.986,0,Friday,Sunday
B006531,H010,H010-R012,09/01/2024,15/04/2024,17/04/2024,97,2,3,Direct,Flexible,56.52,113.04,1,0,,0.23,0,1.002,0,Tuesday,Monday
B006532,H009,H009-R016,17/06/2025,17/08/2025,20/08/2025,61,3,2,OTA-Booking,NRF,88.42,265.26,0,0,,0.742,1,0.943,0,Tuesday,Sunday
B006533,H009,H009-R004,25/03/2024,13/05/2024,23/05/2024,49,10,3,OTA-Expedia,Semi-Flex,73.05,730.5,1,1,02/05/2024,0.295,0,1.011,0,Monday,Monday
B006534,H010,H010-R014,15/01/2024,25/01/2024,04/02/2024,10,10,3,OTA-Booking,Semi-Flex,52.58,525.8,1,0,,0.179,0,1.023,0,Monday,Thursday
B006535,H009,H009-R002,25/05/2024,01/08/2024,07/08/2024,68,6,1,OTA-Booking,NRF,95.55,573.3,0,0,,0.759,1,0.996,0,Saturday,Thursday
B006536,H015,H015-R006,22/02/2024,23/05/2024,27/05/2024,91,4,3,OTA-Expedia,Flexible,102.05,408.2,1,0,,0.954,0,1.141,0,Thursday,Thursday
B006537,H005,H005-R035,24/06/2025,06/12/2025,16/12/2025,165,10,4,Corporate,NRF,60.98,609.8,0,0,,0.895,0,0.916,0,Tuesday,Saturday
B006538,H010,H010-R018,04/01/2024,27/01/2024,29/01/2024,23,2,2,OTA-Expedia,Semi-Flex,54.25,108.5,1,0,,0.45,0,1.041,0,Thursday,Saturday
B006539,H002,H002-R061,25/05/2025,10/09/2025,13/09/2025,108,3,1,OTA-Booking,Flexible,110.65,331.95,1,0,,0.389,0,0.942,0,Sunday,Wednesday
B006540,H003,H003-R007,27/07/2024,01/08/2024,06/08/2024,5,5,1,OTA-Booking,NRF,108.23,541.15,0,0,,0.903,0,0.998,0,Saturday,Thursday
B006541,H013,H013-R061,04/01/2024,18/01/2024,22/01/2024,14,4,4,Direct,Flexible,72.78,291.12,1,0,,0.277,0,1.079,0,Thursday,Thursday
B006542,H010,H010-R008,29/10/2024,28/03/2025,30/03/2025,150,2,4,OTA-Booking,Semi-Flex,55.29,110.58,1,0,,0.483,0,1.012,0,Tuesday,Friday
B006543,H012,H012-R084,10/04/2024,24/05/2024,27/05/2024,44,3,1,OTA-Booking,NRF,118.88,356.64,0,0,,0.461,0,0.964,0,Wednesday,Friday
B006544,H015,H015-R042,06/01/2024,21/03/2024,26/03/2024,75,5,4,Direct,Flexible,84.36,421.8,1,0,,0.763,0,0.902,0,Saturday,Thursday
B006545,H004,H004-R026,08/03/2025,01/06/2025,09/06/2025,85,8,2,OTA-Booking,NRF,92.49,739.92,0,0,,0.381,1,1.093,0,Saturday,Sunday
B006546,H004,H004-R005,25/04/2024,02/08/2024,06/08/2024,99,4,1,Direct,Flexible,99.87,399.48,1,0,,0.661,1,1.001,0,Thursday,Friday
B006547,H003,H003-R001,03/07/2024,28/10/2024,04/11/2024,117,7,4,Corporate,Semi-Flex,83.45,584.15,1,0,,0.469,0,1.004,1,Wednesday,Monday
B006548,H011,H011-R053,14/01/2024,04/05/2024,06/05/2024,111,2,4,OTA-Booking,NRF,84.29,168.58,0,0,,0.012,0,1.019,0,Sunday,Saturday
B006549,H015,H015-R001,10/03/2024,05/08/2024,13/08/2024,148,8,3,Phone,Semi-Flex,115.81,926.48,1,0,,0.362,0,1.101,0,Sunday,Monday
B006550,H010,H010-R012,06/06/2025,30/08/2025,09/09/2025,85,10,4,Direct,NRF,93.93,939.3,0,0,,0.551,0,1.013,0,Friday,Saturday
B006551,H014,H014-R047,17/03/2025,03/07/2025,09/07/2025,108,6,4,OTA-Booking,NRF,121.42,728.52,0,0,,0.791,0,0.945,0,Monday,Thursday
B006552,H010,H010-R019,02/07/2025,03/11/2025,05/11/2025,124,2,4,OTA-Booking,NRF,56.83,113.66,0,0,,0.636,0,0.998,0,Wednesday,Monday
B006553,H003,H003-R038,25/02/2024,29/04/2024,09/05/2024,64,10,2,Direct,Semi-Flex,105.59,1055.9,1,0,,1,1,1.029,0,Sunday,Monday
B006554,H001,H001-R013,05/01/2024,20/06/2024,26/06/2024,167,6,3,Direct,NRF,70.05,420.3,0,0,,0.439,1,1.164,0,Friday,Thursday
B006555,H001,H001-R012,08/03/2024,26/03/2024,28/03/2024,18,2,2,Direct,Flexible,51.93,103.86,1,0,,0.991,0,1.053,0,Friday,Tuesday
B006556,H007,H007-R026,03/03/2025,01/08/2025,03/08/2025,151,2,4,OTA-Booking,Flexible,82.66,165.32,1,0,,0.5,0,0.995,0,Monday,Friday
B006557,H001,H001-R002,03/05/2025,13/09/2025,17/09/2025,133,4,2,Corporate,Flexible,88.32,353.28,1,1,21/08/2025,0.543,0,0.916,0,Saturday,Saturday
B006558,H011,H011-R056,16/07/2025,19/12/2025,28/12/2025,156,9,1,OTA-Booking,Semi-Flex,70.89,638.01,1,1,18/08/2025,0.307,1,1.053,0,Wednesday,Friday
B006559,H015,H015-R056,01/01/2024,28/05/2024,30/05/2024,148,2,4,Phone,Flexible,98.4,196.8,1,0,,0.612,0,0.996,0,Monday,Tuesday
B006560,H007,H007-R006,28/09/2024,05/02/2025,09/02/2025,130,4,3,Direct,Flexible,57.26,229.04,1,0,,0.467,0,0.95,0,Saturday,Wednesday
B006561,H014,H014-R033,31/03/2024,16/07/2024,21/07/2024,107,5,4,OTA-Booking,Flexible,133.08,665.4,1,0,,0.853,0,0.935,0,Sunday,Tuesday
B006562,H013,H013-R035,02/01/2024,16/01/2024,22/01/2024,14,6,1,Direct,NRF,69.23,415.38,0,0,,0.338,0,0.986,0,Tuesday,Tuesday
B006563,H012,H012-R039,04/03/2025,26/03/2025,27/03/2025,22,1,2,Direct,Flexible,91.2,91.2,1,0,,0.442,1,1.092,0,Tuesday,Wednesday
B006564,H015,H015-R001,20/04/2024,27/09/2024,04/10/2024,160,7,1,OTA-Booking,NRF,119.65,837.55,0,0,,0.727,0,1.078,0,Saturday,Friday
B006565,H002,H002-R011,05/01/2024,22/01/2024,28/01/2024,17,6,3,OTA-Booking,Flexible,80.16,480.96,1,0,,0.585,0,0.991,0,Friday,Monday
B006566,H013,H013-R042,24/06/2024,17/12/2024,22/12/2024,176,5,4,OTA-Booking,Flexible,90.33,451.65,1,1,20/07/2024,0.264,0,1.051,0,Monday,Tuesday
B006567,H013,H013-R045,13/03/2025,14/06/2025,22/06/2025,93,8,4,OTA-Expedia,Flexible,142.78,1142.24,1,0,,0.346,2,0.982,0,Thursday,Saturday
B006568,H003,H003-R032,15/03/2025,02/07/2025,08/07/2025,109,6,2,Direct,NRF,131.75,790.5,0,0,,0.885,0,1.098,0,Saturday,Wednesday
B006569,H014,H014-R068,23/12/2024,29/03/2025,04/04/2025,96,6,3,Corporate,NRF,90.1,540.6,0,1,09/01/2025,0.782,0,0.981,0,Monday,Saturday
B006570,H011,H011-R030,23/06/2025,20/10/2025,22/10/2025,119,2,1,OTA-Expedia,NRF,88.73,177.46,0,0,,0.011,0,1.019,0,Monday,Monday
B006571,H004,H004-R005,20/02/2025,09/07/2025,14/07/2025,139,5,3,OTA-Expedia,Semi-Flex,104.89,524.45,1,0,,0.865,0,0.975,0,Thursday,Wednesday
B006572,H008,H008-R014,08/05/2025,23/09/2025,27/09/2025,138,4,2,Phone,Flexible,127.73,510.92,1,0,,0.423,0,0.976,0,Thursday,Tuesday
B006573,H003,H003-R040,22/10/2024,01/02/2025,02/02/2025,102,1,1,Direct,Semi-Flex,73.41,73.41,1,0,,0.305,0,0.958,0,Tuesday,Saturday
B006574,H005,H005-R042,10/01/2024,04/01/2024,11/01/2024,-6,7,1,Corporate,Semi-Flex,65.99,461.93,1,0,,0.71,0,0.978,0,Wednesday,Thursday
B006575,H010,H010-R002,31/05/2025,14/09/2025,19/09/2025,106,5,4,OTA-Booking,Semi-Flex,82.75,413.75,1,0,,0.324,0,0.917,0,Saturday,Sunday
B006576,H006,H006-R041,23/08/2025,07/11/2025,09/11/2025,76,2,1,Direct,Flexible,80.94,161.88,1,0,,0.788,0,0.958,0,Saturday,Friday
B006577,H007,H007-R020,08/12/2024,20/04/2025,28/04/2025,133,8,3,OTA-Booking,Semi-Flex,66.39,531.12,1,1,10/01/2025,0.071,0,0.97,0,Sunday,Sunday
B006578,H007,H007-R019,24/02/2024,16/03/2024,20/03/2024,21,4,3,OTA-Booking,NRF,52.47,209.88,0,0,,0.364,0,1.002,0,Saturday,Saturday
B006579,H001,H001-R012,15/02/2025,23/05/2025,02/06/2025,97,10,1,Corporate,Flexible,71.78,717.8,1,1,03/05/2025,0.58,0,1.045,0,Saturday,Friday
B006580,H006,H006-R046,08/06/2024,19/09/2024,29/09/2024,103,10,2,OTA-Booking,NRF,147.29,1472.9,0,0,,0.529,0,0.921,0,Saturday,Thursday
B006581,H002,H002-R065,25/02/2025,14/04/2025,24/04/2025,48,10,4,OTA-Expedia,Semi-Flex,112.34,1123.4,1,0,,0.894,0,0.917,0,Tuesday,Monday
B006582,H004,H004-R037,11/01/2024,29/01/2024,02/02/2024,18,4,4,Corporate,NRF,58.14,232.56,0,0,,0.42,0,1.045,0,Thursday,Monday
B006583,H008,H008-R015,03/01/2024,05/05/2024,08/05/2024,123,3,2,OTA-Booking,NRF,94.69,284.07,0,0,,0.512,0,1.057,0,Wednesday,Sunday
B006584,H010,H010-R024,14/09/2025,16/12/2025,18/12/2025,93,2,2,Phone,Semi-Flex,48.51,97.02,1,1,09/10/2025,0.444,0,1.062,0,Sunday,Tuesday
B006585,H005,H005-R006,30/09/2025,04/11/2025,13/11/2025,35,9,3,OTA-Expedia,Flexible,71.57,644.13,1,0,,0.626,1,1.072,0,Tuesday,Tuesday
B006586,H009,H009-R032,20/08/2025,18/09/2025,26/09/2025,29,8,2,OTA-Expedia,Flexible,81.14,649.12,1,0,,0.255,0,1.069,0,Wednesday,Thursday
B006587,H009,H009-R005,21/07/2025,31/07/2025,04/08/2025,10,4,2,OTA-Expedia,Flexible,94.02,376.08,1,0,,0.378,0,0.947,0,Monday,Thursday
B006588,H009,H009-R003,17/01/2025,15/06/2025,20/06/2025,149,5,4,Direct,Flexible,103.25,516.25,1,0,,0.612,0,0.985,0,Friday,Sunday
B006589,H007,H007-R016,05/05/2024,21/09/2024,24/09/2024,139,3,2,OTA-Booking,Flexible,79.07,237.21,1,0,,0.168,0,0.848,0,Sunday,Saturday
B006590,H010,H010-R012,06/09/2024,17/10/2024,24/10/2024,41,7,1,OTA-Booking,Flexible,74.35,520.45,1,0,,0.624,0,1.036,0,Friday,Thursday
B006591,H008,H008-R057,06/01/2024,09/02/2024,11/02/2024,34,2,4,OTA-Expedia,Flexible,69.36,138.72,1,1,25/01/2024,0.641,0,1.047,0,Saturday,Friday
B006592,H009,H009-R006,12/01/2025,19/01/2025,24/01/2025,7,5,2,OTA-Booking,Flexible,54.91,274.55,1,1,15/01/2025,0.244,0,0.942,0,Sunday,Sunday
B006593,H015,H015-R047,14/01/2024,04/01/2024,08/01/2024,-10,4,3,OTA-Expedia,NRF,73.68,294.72,0,1,14/01/2024,0.639,0,0.913,0,Sunday,Thursday
B006594,H009,H009-R030,07/11/2025,24/11/2025,27/11/2025,17,3,2,Corporate,Flexible,58.79,176.37,1,0,,0.529,0,0.979,0,Friday,Monday
B006595,H008,H008-R064,02/09/2024,08/01/2025,10/01/2025,128,2,1,OTA-Expedia,NRF,69.38,138.76,0,0,,0.609,0,0.984,0,Monday,Wednesday
B006596,H001,H001-R014,06/01/2024,19/01/2024,23/01/2024,13,4,2,OTA-Booking,Flexible,52.25,209,1,0,,0.889,0,0.948,0,Saturday,Friday
B006597,H003,H003-R006,11/01/2024,24/03/2024,02/04/2024,73,9,2,OTA-Booking,Semi-Flex,78.94,710.46,1,0,,0.907,0,1.091,0,Thursday,Sunday
B006598,H010,H010-R018,19/02/2025,08/08/2025,09/08/2025,170,1,1,OTA-Booking,Flexible,72.87,72.87,1,1,20/07/2025,0.279,0,0.938,0,Wednesday,Friday
B006599,H012,H012-R023,27/01/2025,21/04/2025,23/04/2025,84,2,2,OTA-Booking,NRF,98.61,197.22,0,0,,0.38,0,1.034,0,Monday,Monday
B006600,H002,H002-R005,08/07/2024,28/11/2024,29/11/2024,143,1,4,Direct,Semi-Flex,77.59,77.59,1,0,,0.46,0,0.984,0,Monday,Thursday
B006601,H013,H013-R026,29/02/2024,02/06/2024,05/06/2024,94,3,1,Corporate,Flexible,118.82,356.46,1,0,,0.267,1,0.932,0,Thursday,Sunday
B006602,H011,H011-R021,17/09/2025,17/11/2025,20/11/2025,61,3,2,OTA-Booking,Flexible,79.13,237.39,1,0,,0.535,0,1.003,0,Wednesday,Monday
B006603,H014,H014-R072,14/06/2024,06/09/2024,15/09/2024,84,9,4,Direct,NRF,130.37,1173.33,0,0,,0,0,1.029,0,Friday,Friday
B006604,H002,H002-R069,10/01/2024,09/02/2024,18/02/2024,30,9,2,OTA-Booking,NRF,88.8,799.2,0,0,,0.272,0,0.967,0,Wednesday,Friday
B006605,H015,H015-R003,22/04/2024,29/04/2024,09/05/2024,7,10,4,OTA-Booking,Semi-Flex,91.39,913.9,1,0,,0.211,0,0.875,0,Monday,Monday
B006606,H002,H002-R041,29/08/2024,24/09/2024,29/09/2024,26,5,2,OTA-Expedia,Flexible,115.7,578.5,1,0,,0.303,0,0.966,0,Thursday,Tuesday
B006607,H009,H009-R025,11/05/2024,16/08/2024,26/08/2024,97,10,2,OTA-Booking,Semi-Flex,75.9,759,1,0,,0.935,0,0.991,0,Saturday,Friday
B006608,H008,H008-R035,21/02/2025,17/08/2025,19/08/2025,177,2,2,OTA-Booking,NRF,124.07,248.14,0,0,,0.591,0,0.953,0,Friday,Sunday
B006609,H002,H002-R061,29/06/2024,09/08/2024,14/08/2024,41,5,2,OTA-Expedia,NRF,139.59,697.95,0,1,30/07/2024,0.609,1,1.113,0,Saturday,Friday
B006610,H005,H005-R018,05/01/2025,05/05/2025,11/05/2025,120,6,2,OTA-Booking,NRF,91.65,549.9,0,0,,0.392,0,0.988,0,Sunday,Monday
B006611,H002,H002-R067,04/06/2025,04/10/2025,11/10/2025,122,7,4,Direct,Flexible,98.84,691.88,1,1,26/08/2025,0.071,0,0.96,0,Wednesday,Saturday
B006612,H014,H014-R054,15/01/2024,24/01/2024,31/01/2024,9,7,4,OTA-Expedia,NRF,86.35,604.45,0,0,,0.476,0,1.004,0,Monday,Wednesday
B006613,H002,H002-R065,10/01/2025,05/04/2025,06/04/2025,85,1,4,OTA-Expedia,Flexible,103.67,103.67,1,0,,0.317,0,1.02,0,Friday,Saturday
